,designer,collections,first_season,consistency,prevalence,class
940,symonds-pearmain,3,2019.1,0.3333333333333333,0.0,1
941,john-bartlett,3,2000.0,0.0625,-0.2708333333333333,1
942,woolrich,3,2019.1,0.3333333333333333,0.0,1
943,todd-oldham,3,1993.0,0.04838709677419355,-0.28494623655913975,1
944,lucas-nascimento,3,2014.1,0.15789473684210525,-0.17543859649122806,1
945,trager-delaney,3,2014.0,0.15,-0.18333333333333332,1
946,talbots,3,2011.0,0.11538461538461539,-0.21794871794871792,1
947,kevork-kiledjian,3,2011.1,0.12,-0.21333333333333332,1
948,perry-ellis,3,1993.0,0.04838709677419355,-0.28494623655913975,1
949,reese-cooper,3,2020.0,0.375,0.041666666666666685,1
950,cienne,2,2018.1,0.18181818181818182,-0.3181818181818182,0
951,bite-studios,2,2023.0,1.0,0.5,3
952,atxv,2,2023.0,1.0,0.5,3
953,anonlychild,2,2023.0,1.0,0.5,3
954,andreadamo,2,2023.0,1.0,0.5,3
955,anna-october,2,2023.0,1.0,0.5,3
956,chet-lo,2,2023.0,1.0,0.5,3
957,moncler-1-jw-anderson,2,2020.1,0.2857142857142857,-0.2142857142857143,1
958,moncler-6-1017-alyx-9sm,2,2020.1,0.2857142857142857,-0.2142857142857143,1
959,enfants-riches-deprimes,2,2018.1,0.18181818181818182,-0.3181818181818182,0
960,vogue-world,2,2022.1,0.6666666666666666,0.16666666666666663,2
961,cfcl,2,2023.0,1.0,0.5,3
962,in-earnest-by-byron-lars,2,2023.0,1.0,0.5,3
963,cormio,2,2023.0,1.0,0.5,3
964,vilshenko,2,2018.0,0.16666666666666666,-0.33333333333333337,0
965,zankov,2,2023.0,1.0,0.5,3
966,marysia,2,2019.0,0.2,-0.3,1
967,nabil-nayal,2,2019.0,0.2,-0.3,1
968,wiederhoeft,2,2023.0,1.0,0.5,3
969,st-roche,2,2018.0,0.16666666666666666,-0.33333333333333337,0
970,uma-wang,2,2023.0,1.0,0.5,3
971,tanner-fletcher,2,2023.0,1.0,0.5,3
972,lein,2,2018.1,0.18181818181818182,-0.3181818181818182,0
973,susan-fang,2,2023.0,1.0,0.5,3
974,ss-daley,2,2023.0,1.0,0.5,3
975,a-peace-treaty,2,2018.1,0.18181818181818182,-0.3181818181818182,0
976,patrick-mcdowell,2,2023.0,1.0,0.5,3
977,n-hoolywood,2,2023.0,1.0,0.5,3
978,mowalola,2,2023.0,1.0,0.5,3
979,robert-cary-williams,2,2000.0,0.041666666666666664,-0.4583333333333333,0
980,art-school,2,2021.0,0.3333333333333333,-0.16666666666666669,1
981,sports-banger,2,2020.0,0.25,-0.25,1
982,miaou,2,2018.1,0.18181818181818182,-0.3181818181818182,0
983,sandra-mansour,2,2018.1,0.18181818181818182,-0.3181818181818182,0
984,duran-lantink,2,2021.1,0.4,-0.09999999999999998,1
985,feng-chen-wang,2,2021.1,0.4,-0.09999999999999998,1
986,santoni-edited-by-marco-zanini,2,2018.0,0.16666666666666666,-0.33333333333333337,0
987,pamela-dennis,2,2000.1,0.0425531914893617,-0.4574468085106383,0
988,poiret,2,2018.1,0.18181818181818182,-0.3181818181818182,0
989,a-w-a-k-e,2,2021.1,0.4,-0.09999999999999998,1
990,palomo-spain,2,2021.1,0.4,-0.09999999999999998,1
991,etudes,2,2019.0,0.2,-0.3,1
992,jordan-dalah,2,2021.0,0.3333333333333333,-0.16666666666666669,1
993,moncler-8-palm-angels,2,2018.1,0.18181818181818182,-0.3181818181818182,0
994,moncler-0-richard-quinn,2,2019.1,0.2222222222222222,-0.2777777777777778,1
995,kenneth-nicholson,2,2022.0,0.5,0.0,1
996,hiraeth,2,2019.1,0.2222222222222222,-0.2777777777777778,1
997,moncler-6-noir-kei-ninomiya,2,2018.1,0.18181818181818182,-0.3181818181818182,0
998,theophilio,2,2022.0,0.5,0.0,1
999,ahluwalia-studio,2,2022.1,0.6666666666666666,0.16666666666666663,2
1000,asai,2,2019.1,0.2222222222222222,-0.2777777777777778,1
1001,connor-mcknight,2,2022.1,0.6666666666666666,0.16666666666666663,2
1002,yajun,2,2019.0,0.2,-0.3,1
1003,bande-noir,2,2019.0,0.2,-0.3,1
1004,jahnkoy,2,2019.0,0.2,-0.3,1
1005,institut-francais-de-la-mode,2,2022.1,0.6666666666666666,0.16666666666666663,2
1006,labrum-london,2,2022.1,0.6666666666666666,0.16666666666666663,2
1007,bethany-williams,2,2021.0,0.3333333333333333,-0.16666666666666669,1
1008,nihl,2,2022.1,0.6666666666666666,0.16666666666666663,2
1009,paolina-russo,2,2022.1,0.6666666666666666,0.16666666666666663,2
1010,pratt-institute,2,2022.1,0.6666666666666666,0.16666666666666663,2
1011,moncler-1-pierpaolo-piccioli,2,2018.1,0.18181818181818182,-0.3181818181818182,0
1012,s-by-serena,2,2019.1,0.2222222222222222,-0.2777777777777778,1
1013,kamishima-chinami,2,2013.0,0.09090909090909091,-0.40909090909090906,0
1014,pedro-del-hierro-madrid,2,2015.0,0.1111111111111111,-0.3888888888888889,0
1015,hanii-y,2,2009.0,0.06666666666666667,-0.43333333333333335,0
